"","region","year","gdp","continent"
"4341","Somalia",2018,866.765302072035,"Africa"
"4342","Somalia",2019,866.762289749145,"Africa"
"4343","Somalia",2020,829.611428860091,"Africa"
"4344","South Africa",1990,10296.4408439167,"Africa"
"4345","South Africa",1991,9943.43806857091,"Africa"
"4346","South Africa",1992,9490.97804095823,"Africa"
"4347","South Africa",1993,9375.04997384634,"Africa"
"4348","South Africa",1994,9453.16145444594,"Africa"
"4349","South Africa",1995,9541.17428823094,"Africa"
"4350","South Africa",1996,9761.73895451024,"Africa"
"4351","South Africa",1997,9841.63100992252,"Africa"
"4352","South Africa",1998,9733.51715250615,"Africa"
"4353","South Africa",1999,9819.58949634959,"Africa"
"4354","South Africa",2000,10088.8522469794,"Africa"
"4355","South Africa",2001,10224.0233326686,"Africa"
"4356","South Africa",2002,10469.1890791367,"Africa"
"4357","South Africa",2003,10646.8315142747,"Africa"
"4358","South Africa",2004,10997.0109109346,"Africa"
"4359","South Africa",2005,11434.9152380948,"Africa"
"4360","South Africa",2006,11924.0734129115,"Africa"
"4361","South Africa",2007,12402.0494604229,"Africa"
"4362","South Africa",2008,12628.200837388,"Africa"
"4363","South Africa",2009,12262.1430334211,"Africa"
"4364","South Africa",2010,12452.3375290857,"Africa"
"4365","South Africa",2011,12666.7080162249,"Africa"
"4366","South Africa",2012,12743.9386081046,"Africa"
"4367","South Africa",2013,12852.7821596961,"Africa"
"4368","South Africa",2014,12884.4845981198,"Africa"
"4369","South Africa",2015,12840.0354033768,"Africa"
"4370","South Africa",2016,12702.9170758026,"Africa"
"4371","South Africa",2017,12701.3489331232,"Africa"
"4372","South Africa",2018,12627.9285840445,"Africa"
"4373","South Africa",2019,12481.8135074777,"Africa"
"4374","South Africa",2020,11466.189671582,"Africa"
"4375","South Korea",1990,12656.3960621654,"Asia"
"4376","South Korea",1991,13882.4210132027,"Asia"
"4377","South Korea",1992,14590.5330031829,"Asia"
"4378","South Korea",1993,15436.3878598431,"Asia"
"4379","South Korea",1994,16698.2761608778,"Asia"
"4380","South Korea",1995,18120.4938973,"Asia"
"4381","South Korea",1996,19364.9413736143,"Asia"
"4382","South Korea",1997,20367.9736411368,"Asia"
"4383","South Korea",1998,19184.2237513721,"Asia"
"4384","South Korea",1999,21232.6097622601,"Asia"
"4385","South Korea",2000,22963.638542808,"Asia"
"4386","South Korea",2001,23893.8970105335,"Asia"
"4387","South Korea",2002,25591.3990470142,"Asia"
"4388","South Korea",2003,26260.3684104578,"Asia"
"4389","South Korea",2004,27515.951769057,"Asia"
"4390","South Korea",2005,28640.7062360909,"Asia"
"4391","South Korea",2006,29990.5220008606,"Asia"
"4392","South Korea",2007,31569.9311989123,"Asia"
"4393","South Korea",2008,32275.1252504764,"Asia"
"4394","South Korea",2009,32363.9686586535,"Asia"
"4395","South Korea",2010,34394.4904890551,"Asia"
"4396","South Korea",2011,35388.9769124478,"Asia"
"4397","South Korea",2012,36049.1934873539,"Asia"
"4398","South Korea",2013,37021.1341641003,"Asia"
"4399","South Korea",2014,37967.475617995,"Asia"
"4400","South Korea",2015,38828.7409976118,"Asia"
"4401","South Korea",2016,39814.6589279289,"Asia"
"4402","South Korea",2017,40957.4180587145,"Asia"
"4403","South Korea",2018,41948.3460057222,"Asia"
"4404","South Korea",2019,42719.0002563009,"Asia"
"4405","South Korea",2020,42251.4450571656,"Asia"
"4406","Spain",1990,27543.9192440024,"Europe"
"4407","Spain",1991,28173.3872449524,"Europe"
"4408","Spain",1992,28296.2556750477,"Europe"
"4409","Spain",1993,27859.5430424821,"Europe"
"4410","Spain",1994,28388.0126546931,"Europe"
"4411","Spain",1995,29042.3441443907,"Europe"
"4412","Spain",1996,29691.0967966209,"Europe"
"4413","Spain",1997,30661.6548336809,"Europe"
"4414","Spain",1998,31876.4395902943,"Europe"
"4415","Spain",1999,33173.117195796,"Europe"
"4416","Spain",2000,34757.615021513,"Europe"
"4417","Spain",2001,35874.7529283016,"Europe"
"4418","Spain",2002,36337.5551952878,"Europe"
"4419","Spain",2003,36750.4418480689,"Europe"
"4420","Spain",2004,37249.7735119425,"Europe"
"4421","Spain",2005,37963.3658355296,"Europe"
"4422","Spain",2006,38858.4710684887,"Europe"
"4423","Spain",2007,39520.8222657597,"Europe"
"4424","Spain",2008,39240.3951876123,"Europe"
"4425","Spain",2009,37430.6785045715,"Europe"
"4426","Spain",2010,37319.4762230353,"Europe"
"4427","Spain",2011,36884.2592434253,"Europe"
"4428","Spain",2012,35769.4600345792,"Europe"
"4429","Spain",2013,35371.7398181963,"Europe"
"4430","Spain",2014,35968.6201369865,"Europe"
"4431","Spain",2015,37377.068016704,"Europe"
"4432","Spain",2016,38477.5791805612,"Europe"
"4433","Spain",2017,39528.9253872668,"Europe"
"4434","Spain",2018,40312.5475864011,"Europe"
"4435","Spain",2019,40805.9169678996,"Europe"
"4436","Spain",2020,36215.4475907307,"Europe"
"4437","Sri Lanka",1990,3878.30933759434,"Asia"
"4438","Sri Lanka",1991,4008.13829389097,"Asia"
"4439","Sri Lanka",1992,4137.05342592039,"Asia"
"4440","Sri Lanka",1993,4376.12832642305,"Asia"
"4441","Sri Lanka",1994,4577.86143148453,"Asia"
"4442","Sri Lanka",1995,4790.34876682995,"Asia"
"4443","Sri Lanka",1996,4938.71027371313,"Asia"
"4444","Sri Lanka",1997,5225.57774280539,"Asia"
"4445","Sri Lanka",1998,5443.48412919765,"Asia"
"4446","Sri Lanka",1999,5647.55832843263,"Asia"
"4447","Sri Lanka",2000,5949.97002912315,"Asia"
"4448","Sri Lanka",2001,5816.4739394424,"Asia"
"4449","Sri Lanka",2002,5999.25703996993,"Asia"
"4450","Sri Lanka",2003,6302.21594704683,"Asia"
"4451","Sri Lanka",2004,6589.46350789768,"Asia"
"4452","Sri Lanka",2005,6944.22676755822,"Asia"
"4453","Sri Lanka",2006,7419.41386800341,"Asia"
"4454","Sri Lanka",2007,7865.36830357171,"Asia"
"4455","Sri Lanka",2008,8274.1753628626,"Asia"
"4456","Sri Lanka",2009,8507.59291625497,"Asia"
"4457","Sri Lanka",2010,9126.86561223093,"Asia"
"4458","Sri Lanka",2011,9827.62208611431,"Asia"
"4459","Sri Lanka",2012,10712.3973470478,"Asia"
"4460","Sri Lanka",2013,10990.0705930726,"Asia"
"4461","Sri Lanka",2014,11428.1079039311,"Asia"
"4462","Sri Lanka",2015,11890.5165276211,"Asia"
"4463","Sri Lanka",2016,12287.4730695098,"Asia"
"4464","Sri Lanka",2017,12584.1047924776,"Asia"
"4465","Sri Lanka",2018,12860.3208303539,"Asia"
"4466","Sri Lanka",2019,13070.1256448919,"Asia"
"4467","Sri Lanka",2020,12536.9417561704,"Asia"
"4468","Sudan",1990,1602.89360435961,"Africa"
"4469","Sudan",1991,1679.31142758063,"Africa"
"4470","Sudan",1992,1744.03388510017,"Africa"
"4471","Sudan",1993,1776.86984691545,"Africa"
"4472","Sudan",1994,1748.30077267599,"Africa"
"4473","Sudan",1995,1804.74692981255,"Africa"
"4474","Sudan",1996,1861.14676914249,"Africa"
"4475","Sudan",1997,2002.9850001834,"Africa"
"4476","Sudan",1998,2033.09755544089,"Africa"
"4477","Sudan",1999,2039.36376682412,"Africa"
"4478","Sudan",2000,2109.56057522945,"Africa"
"4479","Sudan",2001,2185.04050101935,"Africa"
"4480","Sudan",2002,2261.47348909738,"Africa"
"4481","Sudan",2003,2369.23616952915,"Africa"
"4482","Sudan",2004,2393.41843504035,"Africa"
"4483","Sudan",2005,2501.96046064313,"Africa"
"4484","Sudan",2006,2678.34089173328,"Africa"
"4485","Sudan",2007,2905.6811289977,"Africa"
"4486","Sudan",2008,3048.29614857669,"Africa"
"4487","Sudan",2009,3064.39894313202,"Africa"
"4488","Sudan",2010,3089.57247579124,"Africa"
"4489","Sudan",2011,3379.68881846169,"Africa"
"4490","Sudan",2012,3785.72643927254,"Africa"
"4491","Sudan",2013,3947.20064332089,"Africa"
"4492","Sudan",2014,4124.50961365913,"Africa"
"4493","Sudan",2015,4187.86272224264,"Africa"
"4494","Sudan",2016,4234.75753645415,"Africa"
"4495","Sudan",2017,4327.78255278914,"Africa"
"4496","Sudan",2018,4344.52988671066,"Africa"
"4497","Sudan",2019,4185.60063543936,"Africa"
"4498","Sudan",2020,4022.86596657319,"Africa"
"4499","Suriname",1990,13888.9062855436,"South America"
"4500","Suriname",1991,13993.1400646953,"South America"
"4501","Suriname",1992,13793.6517521366,"South America"
"4502","Suriname",1993,12647.8842019707,"South America"
"4503","Suriname",1994,12865.3768583332,"South America"
"4504","Suriname",1995,12668.7788546001,"South America"
"4505","Suriname",1996,12614.0148617558,"South America"
"4506","Suriname",1997,13158.1033252561,"South America"
"4507","Suriname",1998,13294.6753452143,"South America"
"4508","Suriname",1999,12952.4460938971,"South America"
"4509","Suriname",2000,13068.206154071,"South America"
"4510","Suriname",2001,13456.2057514905,"South America"
"4511","Suriname",2002,13670.7914828714,"South America"
"4512","Suriname",2003,14361.9927042284,"South America"
"4513","Suriname",2004,15401.5187671511,"South America"
"4514","Suriname",2005,15908.3007840511,"South America"
"4515","Suriname",2006,16635.7397630162,"South America"
"4516","Suriname",2007,17284.6273389243,"South America"
"4517","Suriname",2008,17793.9960001679,"South America"
"4518","Suriname",2009,18120.3244918175,"South America"
"4519","Suriname",2010,18840.3689668707,"South America"
"4520","Suriname",2011,19716.9317729318,"South America"
"4521","Suriname",2012,20020.3150049378,"South America"
"4522","Suriname",2013,20379.8705144401,"South America"
"4523","Suriname",2014,20210.9961829311,"South America"
"4524","Suriname",2015,19317.0545070113,"South America"
"4525","Suriname",2016,18180.6026123974,"South America"
"4526","Suriname",2017,18283.6883894232,"South America"
"4527","Suriname",2018,19005.6543464151,"South America"
"4528","Suriname",2019,19036.7450382918,"South America"
"4529","Suriname",2020,16130.1708064491,"South America"
"4530","Sweden",1990,34156.8202971425,"Europe"
"4531","Sweden",1991,33536.0149056118,"Europe"
"4532","Sweden",1992,32953.6182903423,"Europe"
"4533","Sweden",1993,32086.0126428301,"Europe"
"4534","Sweden",1994,33110.8255761839,"Europe"
"4535","Sweden",1995,34233.7027776288,"Europe"
"4536","Sweden",1996,34719.1107469171,"Europe"
"4537","Sweden",1997,35764.6847640308,"Europe"
"4538","Sweden",1998,37286.0953943757,"Europe"
"4539","Sweden",1999,38839.4262714954,"Europe"
"4540","Sweden",2000,40625.3620520538,"Europe"
"4541","Sweden",2001,41103.7264589774,"Europe"
"4542","Sweden",2002,41870.2591560099,"Europe"
"4543","Sweden",2003,42678.2841388566,"Europe"
"4544","Sweden",2004,44354.3910620977,"Europe"
"4545","Sweden",2005,45440.2967492535,"Europe"
"4546","Sweden",2006,47292.3136933265,"Europe"
"4547","Sweden",2007,48557.3843477247,"Europe"
"4548","Sweden",2008,47963.4937520407,"Europe"
"4549","Sweden",2009,45492.768174936,"Europe"
"4550","Sweden",2010,47791.3715245947,"Europe"
"4551","Sweden",2011,48947.4393112155,"Europe"
"4552","Sweden",2012,48300.8425001578,"Europe"
"4553","Sweden",2013,48462.1600029489,"Europe"
"4554","Sweden",2014,49258.9961639539,"Europe"
"4555","Sweden",2015,50928.962975552,"Europe"
"4556","Sweden",2016,51334.4320301641,"Europe"
"4557","Sweden",2017,51947.9542478244,"Europe"
"4558","Sweden",2018,52349.2924275599,"Europe"
"4559","Sweden",2019,52531.1743768398,"Europe"
"4560","Sweden",2020,50683.3235097178,"Europe"
"4561","Switzerland",1990,56329.2156537801,"Europe"
"4562","Switzerland",1991,55120.114761489,"Europe"
"4563","Switzerland",1992,54491.9003501515,"Europe"
"4564","Switzerland",1993,53929.8585175625,"Europe"
"4565","Switzerland",1994,54181.0025661726,"Europe"
"4566","Switzerland",1995,54078.9523123655,"Europe"
"4567","Switzerland",1996,54106.5708566646,"Europe"
"4568","Switzerland",1997,55201.2047714786,"Europe"
"4569","Switzerland",1998,56724.5051705921,"Europe"
"4570","Switzerland",1999,57440.0535738178,"Europe"
"4571","Switzerland",2000,59389.4240602209,"Europe"
"4572","Switzerland",2001,59944.7769214821,"Europe"
"4573","Switzerland",2002,59489.7480583928,"Europe"
"4574","Switzerland",2003,59022.3524143811,"Europe"
"4575","Switzerland",2004,60271.9324146596,"Europe"
"4576","Switzerland",2005,61613.3910520748,"Europe"
"4577","Switzerland",2006,63686.2482388777,"Europe"
"4578","Switzerland",2007,65641.7106078648,"Europe"
"4579","Switzerland",2008,66598.8593697765,"Europe"
"4580","Switzerland",2009,64404.0798614014,"Europe"
"4581","Switzerland",2010,65819.7372527487,"Europe"
"4582","Switzerland",2011,66342.0108170701,"Europe"
"4583","Switzerland",2012,66440.2870236648,"Europe"
"4584","Switzerland",2013,66877.1630488424,"Europe"
"4585","Switzerland",2014,67682.6861750714,"Europe"
"4586","Switzerland",2015,68025.9200383988,"Europe"
"4587","Switzerland",2016,68663.2438230835,"Europe"
"4588","Switzerland",2017,69103.570264696,"Europe"
"4589","Switzerland",2018,70663.4875973954,"Europe"
"4590","Switzerland",2019,70920.3247255393,"Europe"
"4591","Switzerland",2020,68393.306003945,"Europe"
"4592","Tajikistan",1990,4092.86160326044,"Asia"
"4593","Tajikistan",1991,3720.0188918155,"Asia"
"4594","Tajikistan",1992,2592.32311751719,"Asia"
"4595","Tajikistan",1993,2131.99037350551,"Asia"
"4596","Tajikistan",1994,1652.51200711031,"Asia"
"4597","Tajikistan",1995,1425.83048990524,"Asia"
"4598","Tajikistan",1996,1170.14917445528,"Asia"
"4599","Tajikistan",1997,1172.37427578565,"Asia"
"4600","Tajikistan",1998,1216.43191463422,"Asia"
"4601","Tajikistan",1999,1242.41520085336,"Asia"
"4602","Tajikistan",2000,1324.90986011034,"Asia"
"4603","Tajikistan",2001,1428.36847535195,"Asia"
"4604","Tajikistan",2002,1555.95059049014,"Asia"
"4605","Tajikistan",2003,1696.82486172683,"Asia"
"4606","Tajikistan",2004,1837.65117029734,"Asia"
"4607","Tajikistan",2005,1924.11690363046,"Asia"
"4608","Tajikistan",2006,2019.16953833117,"Asia"
"4609","Tajikistan",2007,2133.49400921643,"Asia"
"4610","Tajikistan",2008,2255.02265129265,"Asia"
"4611","Tajikistan",2009,2293.71270834639,"Asia"
"4612","Tajikistan",2010,2390.02217412609,"Asia"
"4613","Tajikistan",2011,2510.15733228064,"Asia"
"4614","Tajikistan",2012,2637.65426734355,"Asia"
"4615","Tajikistan",2013,2767.83682323965,"Asia"
"4616","Tajikistan",2014,2884.20022507532,"Asia"
"4617","Tajikistan",2015,2984.49491330069,"Asia"
"4618","Tajikistan",2016,3113.25451664416,"Asia"
"4619","Tajikistan",2017,3252.93265536068,"Asia"
"4620","Tajikistan",2018,3415.32233593608,"Asia"
"4621","Tajikistan",2019,3581.41140185513,"Asia"
"4622","Tajikistan",2020,3657.57350716538,"Asia"
"4623","Tanzania",1990,1392.22194631427,"Africa"
"4624","Tanzania",1991,1374.65150109284,"Africa"
"4625","Tanzania",1992,1336.38027751551,"Africa"
"4626","Tanzania",1993,1307.67083924932,"Africa"
"4627","Tanzania",1994,1286.4887146874,"Africa"
"4628","Tanzania",1995,1294.01138638082,"Africa"
"4629","Tanzania",1996,1317.55985786958,"Africa"
"4630","Tanzania",1997,1331.37312026424,"Africa"
"4631","Tanzania",1998,1349.20595444173,"Africa"
"4632","Tanzania",1999,1382.10616826971,"Africa"
"4633","Tanzania",2000,1409.45396400343,"Africa"
"4634","Tanzania",2001,1456.56671853751,"Africa"
"4635","Tanzania",2002,1518.09442596802,"Africa"
"4636","Tanzania",2003,1574.77760606171,"Africa"
"4637","Tanzania",2004,1645.83993957107,"Africa"
"4638","Tanzania",2005,1719.7277571198,"Africa"
"4639","Tanzania",2006,1781.27761922326,"Africa"
"4640","Tanzania",2007,1848.98547778787,"Africa"
"4641","Tanzania",2008,1899.48207476561,"Africa"
"4642","Tanzania",2009,1943.0408934384,"Africa"
"4643","Tanzania",2010,2006.97132607023,"Africa"
"4644","Tanzania",2011,2098.27660490188,"Africa"
"4645","Tanzania",2012,2128.5289303179,"Africa"
"4646","Tanzania",2013,2205.95146041591,"Africa"
"4647","Tanzania",2014,2284.96175730033,"Africa"
"4648","Tanzania",2015,2354.13898543629,"Africa"
"4649","Tanzania",2016,2441.63694514804,"Africa"
"4650","Tanzania",2017,2530.603317381,"Africa"
"4651","Tanzania",2018,2590.20113826159,"Africa"
"4652","Tanzania",2019,2660.42043252302,"Africa"
"4653","Tanzania",2020,2635.3358910827,"Africa"
"4654","Thailand",1990,7102.05626415201,"Asia"
"4655","Thailand",1991,7619.036169494,"Asia"
"4656","Thailand",1992,8152.50009232452,"Asia"
"4657","Thailand",1993,8745.55201723401,"Asia"
"4658","Thailand",1994,9358.70839802657,"Asia"
"4659","Thailand",1995,10017.9336696078,"Asia"
"4660","Thailand",1996,10467.4546077527,"Asia"
"4661","Thailand",1997,10059.3768061813,"Asia"
"4662","Thailand",1998,9180.01952268463,"Asia"
"4663","Thailand",1999,9489.81832376885,"Asia"
"4664","Thailand",2000,9809.62237014961,"Asia"
"4665","Thailand",2001,10053.8153977212,"Asia"
"4666","Thailand",2002,10583.7618633023,"Asia"
"4667","Thailand",2003,11260.1581111258,"Asia"
"4668","Thailand",2004,11886.3246218723,"Asia"
"4669","Thailand",2005,12304.4020760731,"Asia"
"4670","Thailand",2006,12837.8779168538,"Asia"
"4671","Thailand",2007,13460.0605585001,"Asia"
"4672","Thailand",2008,13620.5323660986,"Asia"
"4673","Thailand",2009,13458.5267079765,"Asia"
"4674","Thailand",2010,14399.0445142977,"Asia"
"4675","Thailand",2011,14450.4788337362,"Asia"
"4676","Thailand",2012,15424.5442688037,"Asia"
"4677","Thailand",2013,15767.3608137962,"Asia"
"4678","Thailand",2014,15854.1318583817,"Asia"
"4679","Thailand",2015,16285.3865749723,"Asia"
"4680","Thailand",2016,16782.0986705337,"Asia"
"4681","Thailand",2017,17422.9523512059,"Asia"
"4682","Thailand",2018,18095.7365704368,"Asia"
"4683","Thailand",2019,18453.4698218155,"Asia"
"4684","Thailand",2020,17286.866606887,"Asia"
"4685","Togo",1990,1787.17445900133,"Africa"
"4686","Togo",1991,1733.92147032778,"Africa"
"4687","Togo",1992,1629.91969600252,"Africa"
"4688","Togo",1993,1355.31275714625,"Africa"
"4689","Togo",1994,1523.74018380882,"Africa"
"4690","Togo",1995,1602.19998757925,"Africa"
"4691","Togo",1996,1694.64802175833,"Africa"
"4692","Togo",1997,1879.03960200989,"Africa"
"4693","Togo",1998,1777.76419887528,"Africa"
"4694","Togo",1999,1765.47793800738,"Africa"
"4695","Togo",2000,1700.44139725969,"Africa"
"4696","Togo",2001,1667.65380908029,"Africa"
"4697","Togo",2002,1686.66834488322,"Africa"
"4698","Togo",2003,1754.90580363631,"Africa"
"4699","Togo",2004,1694.1458869496,"Africa"
"4700","Togo",2005,1573.68375172638,"Africa"
"4701","Togo",2006,1572.99505010347,"Africa"
"4702","Togo",2007,1513.16116257616,"Africa"
"4703","Togo",2008,1532.42397607229,"Africa"
"4704","Togo",2009,1573.97067330865,"Africa"
"4705","Togo",2010,1625.54544570615,"Africa"
"4706","Togo",2011,1683.85626303502,"Africa"
"4707","Togo",2012,1746.93126200355,"Africa"
"4708","Togo",2013,1805.48891920368,"Africa"
"4709","Togo",2014,1863.28189425443,"Africa"
"4710","Togo",2015,1920.46930701736,"Africa"
"4711","Togo",2016,1976.80779349156,"Africa"
"4712","Togo",2017,2012.24069260973,"Africa"
"4713","Togo",2018,2061.33417572853,"Africa"
"4714","Togo",2019,2121.89991847011,"Africa"
"4715","Togo",2020,2107.87726149934,"Africa"
"4716","Tonga",1990,3765.39012118534,"Oceania"
"4717","Tonga",1991,3999.61762482449,"Oceania"
"4718","Tonga",1992,4003.18084658394,"Oceania"
"4719","Tonga",1993,4145.95535281619,"Oceania"
"4720","Tonga",1994,4342.9674266928,"Oceania"
"4721","Tonga",1995,4652.09303557581,"Oceania"
"4722","Tonga",1996,4721.57478868593,"Oceania"
"4723","Tonga",1997,4761.83032924521,"Oceania"
"4724","Tonga",1998,4858.0463131923,"Oceania"
"4725","Tonga",1999,5015.63144034007,"Oceania"
"4726","Tonga",2000,5034.41516562787,"Oceania"
"4727","Tonga",2001,5195.57261088469,"Oceania"
"4728","Tonga",2002,5417.69313740651,"Oceania"
"4729","Tonga",2003,5511.12392625902,"Oceania"
"4730","Tonga",2004,5344.83217437842,"Oceania"
"4731","Tonga",2005,5312.37415216318,"Oceania"
"4732","Tonga",2006,5262.44445083749,"Oceania"
"4733","Tonga",2007,5232.3167095605,"Oceania"
"4734","Tonga",2008,5438.07785405326,"Oceania"
"4735","Tonga",2009,5129.8913098852,"Oceania"
"4736","Tonga",2010,5166.93205439861,"Oceania"
"4737","Tonga",2011,5541.77196044234,"Oceania"
"4738","Tonga",2012,5632.09161877784,"Oceania"
"4739","Tonga",2013,5703.41989710407,"Oceania"
"4740","Tonga",2014,5861.464132687,"Oceania"
"4741","Tonga",2015,5944.4526863595,"Oceania"
"4742","Tonga",2016,6312.32630161575,"Oceania"
"4743","Tonga",2017,6467.12427796495,"Oceania"
"4744","Tonga",2018,6411.28936778647,"Oceania"
"4745","Tonga",2019,6378.1283460138,"Oceania"
"4746","Trinidad and Tobago",1990,10080.8378671643,"North America"
"4747","Trinidad and Tobago",1991,10327.0484150118,"North America"
"4748","Trinidad and Tobago",1992,11299.6968095765,"North America"
"4749","Trinidad and Tobago",1993,11161.6327883641,"North America"
"4750","Trinidad and Tobago",1994,11505.0020038462,"North America"
"4751","Trinidad and Tobago",1995,11898.8331509295,"North America"
"4752","Trinidad and Tobago",1996,12713.8241849004,"North America"
"4753","Trinidad and Tobago",1997,13645.4074829195,"North America"
"4754","Trinidad and Tobago",1998,14732.2752118278,"North America"
"4755","Trinidad and Tobago",1999,15886.4599640954,"North America"
"4756","Trinidad and Tobago",2000,16939.5254674584,"North America"
"4757","Trinidad and Tobago",2001,17583.6537225067,"North America"
"4758","Trinidad and Tobago",2002,18896.2544299585,"North America"
"4759","Trinidad and Tobago",2003,21518.0104708623,"North America"
"4760","Trinidad and Tobago",2004,23110.7517040813,"North America"
"4761","Trinidad and Tobago",2005,24424.857914511,"North America"
"4762","Trinidad and Tobago",2006,27522.3703712998,"North America"
"4763","Trinidad and Tobago",2007,28700.8829937237,"North America"
"4764","Trinidad and Tobago",2008,29538.9110681988,"North America"
"4765","Trinidad and Tobago",2009,28103.2689912234,"North America"
"4766","Trinidad and Tobago",2010,28879.2873679678,"North America"
"4767","Trinidad and Tobago",2011,28621.106512477,"North America"
"4768","Trinidad and Tobago",2012,28798.4969953552,"North America"
"4769","Trinidad and Tobago",2013,29247.0103539105,"North America"
"4770","Trinidad and Tobago",2014,28796.559068824,"North America"
"4771","Trinidad and Tobago",2015,29053.3347831462,"North America"
"4772","Trinidad and Tobago",2016,27281.8582564754,"North America"
"4773","Trinidad and Tobago",2017,26342.6166624768,"North America"
"4774","Trinidad and Tobago",2018,26250.3722429394,"North America"
"4775","Trinidad and Tobago",2019,25827.8850703571,"North America"
"4776","Trinidad and Tobago",2020,23728.1586459056,"North America"
"4777","Tunisia",1990,5432.3274947136,"Africa"
"4778","Tunisia",1991,5520.30497371094,"Africa"
"4779","Tunisia",1992,5822.69716774812,"Africa"
"4780","Tunisia",1993,5827.03290214563,"Africa"
"4781","Tunisia",1994,5896.94038761874,"Africa"
"4782","Tunisia",1995,5931.45570566748,"Africa"
"4783","Tunisia",1996,6257.98661075052,"Africa"
"4784","Tunisia",1997,6508.73350152153,"Africa"
"4785","Tunisia",1998,6737.80672985943,"Africa"
"4786","Tunisia",1999,7068.65775645371,"Africa"
"4787","Tunisia",2000,7329.34512574055,"Africa"
"4788","Tunisia",2001,7541.12059690389,"Africa"
"4789","Tunisia",2002,7580.98650292648,"Africa"
"4790","Tunisia",2003,7878.39754468431,"Africa"
"4791","Tunisia",2004,8305.37799464615,"Africa"
"4792","Tunisia",2005,8523.08877705473,"Africa"
"4793","Tunisia",2006,8887.01197770659,"Africa"
"4794","Tunisia",2007,9388.0218478377,"Africa"
"4795","Tunisia",2008,9682.79037239872,"Africa"
"4796","Tunisia",2009,9872.0103338366,"Africa"
"4797","Tunisia",2010,10113.3703487395,"Africa"
"4798","Tunisia",2011,9820.96350894605,"Africa"
"4799","Tunisia",2012,10123.4296627362,"Africa"
"4800","Tunisia",2013,10308.3833959896,"Africa"
"4801","Tunisia",2014,10498.849670465,"Africa"
"4802","Tunisia",2015,10510.3303060416,"Africa"
"4803","Tunisia",2016,10524.9135954983,"Africa"
"4804","Tunisia",2017,10605.2948839809,"Africa"
"4805","Tunisia",2018,10763.7297838206,"Africa"
"4806","Tunisia",2019,10755.5726608392,"Africa"
"4807","Tunisia",2020,9727.50425926541,"Africa"
"4808","Turkey",1990,12629.4672846258,"Asia"
"4809","Turkey",1991,12507.3077890102,"Asia"
"4810","Turkey",1992,12923.079012402,"Asia"
"4811","Turkey",1993,13689.6609623948,"Asia"
"4812","Turkey",1994,12844.2068364972,"Asia"
"4813","Turkey",1995,13637.6176077997,"Asia"
"4814","Turkey",1996,14413.1607326717,"Asia"
"4815","Turkey",1997,15261.5369454033,"Asia"
"4816","Turkey",1998,15384.5539465412,"Asia"
"4817","Turkey",1999,14653.6974373319,"Asia"
"4818","Turkey",2000,15433.5871175503,"Asia"
"4819","Turkey",2001,14330.4181402425,"Asia"
"4820","Turkey",2002,15031.2229804703,"Asia"
"4821","Turkey",2003,15670.4176287977,"Asia"
"4822","Turkey",2004,16968.8736062818,"Asia"
"4823","Turkey",2005,18251.6691007312,"Asia"
"4824","Turkey",2006,19277.5306892695,"Asia"
"4825","Turkey",2007,20009.688894664,"Asia"
"4826","Turkey",2008,19933.0672704029,"Asia"
"4827","Turkey",2009,18731.5193829907,"Asia"
"4828","Turkey",2010,20027.6668282982,"Asia"
"4829","Turkey",2011,21932.2945704799,"Asia"
"4830","Turkey",2012,22610.6827736227,"Asia"
"4831","Turkey",2013,24117.6584669162,"Asia"
"4832","Turkey",2014,24881.7277916793,"Asia"
"4833","Turkey",2015,25958.6407622392,"Asia"
"4834","Turkey",2016,26385.0019383343,"Asia"
"4835","Turkey",2017,27913.8187158996,"Asia"
"4836","Turkey",2018,28312.6834243604,"Asia"
"4837","Turkey",2019,28199.0515906708,"Asia"
"4838","Turkey",2020,28384.9877846263,"Asia"
"4839","Turkmenistan",1990,7207.93394877223,"Asia"
"4840","Turkmenistan",1991,6685.07196833905,"Asia"
"4841","Turkmenistan",1992,5523.28933315539,"Asia"
"4842","Turkmenistan",1993,5451.06229696596,"Asia"
"4843","Turkmenistan",1994,4393.75950385793,"Asia"
"4844","Turkmenistan",1995,3987.54563664097,"Asia"
"4845","Turkmenistan",1996,4175.81983668549,"Asia"
"4846","Turkmenistan",1997,3642.18893942318,"Asia"
"4847","Turkmenistan",1998,3849.21084097437,"Asia"
"4848","Turkmenistan",1999,4431.46005936646,"Asia"
"4849","Turkmenistan",2000,4622.07875656117,"Asia"
"4850","Turkmenistan",2001,4772.17661943421,"Asia"
"4851","Turkmenistan",2002,4736.78078404191,"Asia"
"4852","Turkmenistan",2003,4843.56708736216,"Asia"
"4853","Turkmenistan",2004,5034.24789042693,"Asia"
"4854","Turkmenistan",2005,5629.0698391954,"Asia"
"4855","Turkmenistan",2006,6174.73802830858,"Asia"
"4856","Turkmenistan",2007,6773.09569391502,"Asia"
"4857","Turkmenistan",2008,7665.45219775881,"Asia"
"4858","Turkmenistan",2009,8015.80961742371,"Asia"
"4859","Turkmenistan",2010,8616.88953254413,"Asia"
"4860","Turkmenistan",2011,9717.64188636576,"Asia"
"4861","Turkmenistan",2012,10604.0004134209,"Asia"
"4862","Turkmenistan",2013,11471.1840827954,"Asia"
"4863","Turkmenistan",2014,12421.3697709052,"Asia"
