"","region","year","homicide_rate","continent"
"2695","Laos",2014,8.7539031355852,"Asia"
"2696","Laos",2015,8.68512077154123,"Asia"
"2697","Laos",2016,8.51828021692538,"Asia"
"2698","Laos",2017,8.26283470246324,"Asia"
"2699","Laos",2018,8.05308308989406,"Asia"
"2700","Laos",2019,7.82168808322876,"Asia"
"2701","Latvia",1990,10.4880593851037,"Europe"
"2702","Latvia",1991,12.4026566396351,"Europe"
"2703","Latvia",1992,16.4448901769913,"Europe"
"2704","Latvia",1993,22.7853536002283,"Europe"
"2705","Latvia",1994,24.2330289895512,"Europe"
"2706","Latvia",1995,21.0260579059113,"Europe"
"2707","Latvia",1996,16.8412849180505,"Europe"
"2708","Latvia",1997,17.0884349340274,"Europe"
"2709","Latvia",1998,15.8382760582214,"Europe"
"2710","Latvia",1999,15.3219365743279,"Europe"
"2711","Latvia",2000,14.7665726030403,"Europe"
"2712","Latvia",2001,14.3243237388131,"Europe"
"2713","Latvia",2002,13.8110989238825,"Europe"
"2714","Latvia",2003,13.3979085331114,"Europe"
"2715","Latvia",2004,11.9881456878235,"Europe"
"2716","Latvia",2005,12.0815047278209,"Europe"
"2717","Latvia",2006,12.0004920606066,"Europe"
"2718","Latvia",2007,10.4554959430707,"Europe"
"2719","Latvia",2008,10.253137665191,"Europe"
"2720","Latvia",2009,8.7316404857552,"Europe"
"2721","Latvia",2010,8.36933583449842,"Europe"
"2722","Latvia",2011,7.96777418300714,"Europe"
"2723","Latvia",2012,7.67049221443954,"Europe"
"2724","Latvia",2013,7.75717513758654,"Europe"
"2725","Latvia",2014,8.09497682746921,"Europe"
"2726","Latvia",2015,7.00633186854525,"Europe"
"2727","Latvia",2016,6.98774713306426,"Europe"
"2728","Latvia",2017,7.01702037373766,"Europe"
"2729","Latvia",2018,7.04523171093636,"Europe"
"2730","Latvia",2019,7.07999252410258,"Europe"
"2731","Lebanon",1990,42.0773917202447,"Asia"
"2732","Lebanon",1991,7.88187867729258,"Asia"
"2733","Lebanon",1992,7.88258450152885,"Asia"
"2734","Lebanon",1993,7.77686693610957,"Asia"
"2735","Lebanon",1994,8.07545753178887,"Asia"
"2736","Lebanon",1995,7.5148264210357,"Asia"
"2737","Lebanon",1996,6.82528870168123,"Asia"
"2738","Lebanon",1997,6.43822926865823,"Asia"
"2739","Lebanon",1998,6.63140737454272,"Asia"
"2740","Lebanon",1999,6.3512347325675,"Asia"
"2741","Lebanon",2000,6.01989481254038,"Asia"
"2742","Lebanon",2001,5.05775272454596,"Asia"
"2743","Lebanon",2002,4.81255908368417,"Asia"
"2744","Lebanon",2003,4.64026049716893,"Asia"
"2745","Lebanon",2004,4.51299314356584,"Asia"
"2746","Lebanon",2005,4.43455399735047,"Asia"
"2747","Lebanon",2006,4.37064526830627,"Asia"
"2748","Lebanon",2007,4.36025973303858,"Asia"
"2749","Lebanon",2008,5.27125858294037,"Asia"
"2750","Lebanon",2009,4.25862223242415,"Asia"
"2751","Lebanon",2010,4.25482847436834,"Asia"
"2752","Lebanon",2011,4.2794904217291,"Asia"
"2753","Lebanon",2012,5.61779092011078,"Asia"
"2754","Lebanon",2013,7.18551508287826,"Asia"
"2755","Lebanon",2014,6.09590526498569,"Asia"
"2756","Lebanon",2015,6.91323570425467,"Asia"
"2757","Lebanon",2016,5.10126023577227,"Asia"
"2758","Lebanon",2017,8.70918300437534,"Asia"
"2759","Lebanon",2018,4.24356621132908,"Asia"
"2760","Lebanon",2019,4.17777898713675,"Asia"
"2761","Lesotho",1990,18.1489479957616,"Africa"
"2762","Lesotho",1991,21.3232908838377,"Africa"
"2763","Lesotho",1992,24.2470700344761,"Africa"
"2764","Lesotho",1993,26.3275125912627,"Africa"
"2765","Lesotho",1994,27.8605186194526,"Africa"
"2766","Lesotho",1995,27.6781891734701,"Africa"
"2767","Lesotho",1996,27.607981948178,"Africa"
"2768","Lesotho",1997,28.3178699273521,"Africa"
"2769","Lesotho",1998,30.2656736863515,"Africa"
"2770","Lesotho",1999,32.3121671264669,"Africa"
"2771","Lesotho",2000,33.5869630101808,"Africa"
"2772","Lesotho",2001,34.1225887331241,"Africa"
"2773","Lesotho",2002,34.8993550457797,"Africa"
"2774","Lesotho",2003,35.5354934376332,"Africa"
"2775","Lesotho",2004,35.9977368561032,"Africa"
"2776","Lesotho",2005,36.1012257146596,"Africa"
"2777","Lesotho",2006,35.6886190124397,"Africa"
"2778","Lesotho",2007,35.6429453984737,"Africa"
"2779","Lesotho",2008,35.6965475324912,"Africa"
"2780","Lesotho",2009,35.5486272335237,"Africa"
"2781","Lesotho",2010,35.8083200088445,"Africa"
"2782","Lesotho",2011,35.533975578774,"Africa"
"2783","Lesotho",2012,35.6444226538841,"Africa"
"2784","Lesotho",2013,35.7303991029728,"Africa"
"2785","Lesotho",2014,35.6705951279184,"Africa"
"2786","Lesotho",2015,35.5743878492705,"Africa"
"2787","Lesotho",2016,35.3902943505158,"Africa"
"2788","Lesotho",2017,35.1900648046617,"Africa"
"2789","Lesotho",2018,35.546389228684,"Africa"
"2790","Lesotho",2019,35.9495530017108,"Africa"
"2791","Liberia",1990,4.98863146156451,"Africa"
"2792","Liberia",1991,17.4919896264168,"Africa"
"2793","Liberia",1992,5.30334813769896,"Africa"
"2794","Liberia",1993,7.81595128569527,"Africa"
"2795","Liberia",1994,25.7749439611162,"Africa"
"2796","Liberia",1995,3.59390067886284,"Africa"
"2797","Liberia",1996,86.2046776489167,"Africa"
"2798","Liberia",1997,2.94874655482039,"Africa"
"2799","Liberia",1998,3.00878765103036,"Africa"
"2800","Liberia",1999,2.9307017655423,"Africa"
"2801","Liberia",2000,2.73034570519058,"Africa"
"2802","Liberia",2001,2.53007681702376,"Africa"
"2803","Liberia",2002,2.35148179522148,"Africa"
"2804","Liberia",2003,2.26522468327886,"Africa"
"2805","Liberia",2004,2.21129290421085,"Africa"
"2806","Liberia",2005,2.25639900515223,"Africa"
"2807","Liberia",2006,2.28656322532235,"Africa"
"2808","Liberia",2007,2.31997593161026,"Africa"
"2809","Liberia",2008,2.38444621136358,"Africa"
"2810","Liberia",2009,2.56009319764192,"Africa"
"2811","Liberia",2010,2.65558106291714,"Africa"
"2812","Liberia",2011,2.60877085205598,"Africa"
"2813","Liberia",2012,2.66434055169503,"Africa"
"2814","Liberia",2013,2.67721276910817,"Africa"
"2815","Liberia",2014,2.62569024839222,"Africa"
"2816","Liberia",2015,2.58154464657706,"Africa"
"2817","Liberia",2016,2.56085005503571,"Africa"
"2818","Liberia",2017,2.51725509549122,"Africa"
"2819","Liberia",2018,2.5583164177204,"Africa"
"2820","Liberia",2019,2.65973613956348,"Africa"
"2821","Libya",1990,1.91212847094079,"Africa"
"2822","Libya",1991,1.87538211109065,"Africa"
"2823","Libya",1992,1.88216659179293,"Africa"
"2824","Libya",1993,1.90649236713142,"Africa"
"2825","Libya",1994,1.93158782430002,"Africa"
"2826","Libya",1995,1.9453375203098,"Africa"
"2827","Libya",1996,1.94904170904863,"Africa"
"2828","Libya",1997,1.99204582889255,"Africa"
"2829","Libya",1998,2.02181190136725,"Africa"
"2830","Libya",1999,2.07696389365374,"Africa"
"2831","Libya",2000,2.10616232906458,"Africa"
"2832","Libya",2001,2.15439749046201,"Africa"
"2833","Libya",2002,2.17161444238279,"Africa"
"2834","Libya",2003,2.15935283489635,"Africa"
"2835","Libya",2004,2.06616524180231,"Africa"
"2836","Libya",2005,1.99491861641524,"Africa"
"2837","Libya",2006,1.96068952761969,"Africa"
"2838","Libya",2007,1.96267171859046,"Africa"
"2839","Libya",2008,2.08382305212132,"Africa"
"2840","Libya",2009,1.95543218726633,"Africa"
"2841","Libya",2010,1.89843334102312,"Africa"
"2842","Libya",2011,1.83263502342741,"Africa"
"2843","Libya",2012,7.7116233074337,"Africa"
"2844","Libya",2013,1.85448657299399,"Africa"
"2845","Libya",2014,19.9136598728298,"Africa"
"2846","Libya",2015,20.2069582167236,"Africa"
"2847","Libya",2016,10.7845529825227,"Africa"
"2848","Libya",2017,12.2194144441221,"Africa"
"2849","Libya",2018,11.0718059937755,"Africa"
"2850","Libya",2019,1.92378520410769,"Africa"
"2851","Lithuania",1990,8.23106242200492,"Europe"
"2852","Lithuania",1991,9.32448997539604,"Europe"
"2853","Lithuania",1992,10.9805686488952,"Europe"
"2854","Lithuania",1993,12.8796360539579,"Europe"
"2855","Lithuania",1994,14.169536562288,"Europe"
"2856","Lithuania",1995,13.3250071299293,"Europe"
"2857","Lithuania",1996,10.9817915808132,"Europe"
"2858","Lithuania",1997,10.6655811405995,"Europe"
"2859","Lithuania",1998,10.3946212845147,"Europe"
"2860","Lithuania",1999,10.3834925715314,"Europe"
"2861","Lithuania",2000,12.0605382530534,"Europe"
"2862","Lithuania",2001,12.0291532518951,"Europe"
"2863","Lithuania",2002,10.0768929652259,"Europe"
"2864","Lithuania",2003,11.6009223410893,"Europe"
"2865","Lithuania",2004,11.2009328648633,"Europe"
"2866","Lithuania",2005,12.118311181312,"Europe"
"2867","Lithuania",2006,11.6303469055418,"Europe"
"2868","Lithuania",2007,11.5867061434407,"Europe"
"2869","Lithuania",2008,11.2464308251156,"Europe"
"2870","Lithuania",2009,8.91497369378514,"Europe"
"2871","Lithuania",2010,8.56090953463297,"Europe"
"2872","Lithuania",2011,7.99421836120148,"Europe"
"2873","Lithuania",2012,7.17180586681836,"Europe"
"2874","Lithuania",2013,7.10281852319229,"Europe"
"2875","Lithuania",2014,6.40963343523322,"Europe"
"2876","Lithuania",2015,6.36535106386436,"Europe"
"2877","Lithuania",2016,5.71419998888113,"Europe"
"2878","Lithuania",2017,4.65892173942026,"Europe"
"2879","Lithuania",2018,5.27428649562238,"Europe"
"2880","Lithuania",2019,5.3844967566011,"Europe"
"2881","Luxembourg",1990,2.14061888470635,"Europe"
"2882","Luxembourg",1991,2.13247983486405,"Europe"
"2883","Luxembourg",1992,2.19442775152737,"Europe"
"2884","Luxembourg",1993,2.19346190181186,"Europe"
"2885","Luxembourg",1994,2.16802243013734,"Europe"
"2886","Luxembourg",1995,2.09316558777483,"Europe"
"2887","Luxembourg",1996,2.03384092262931,"Europe"
"2888","Luxembourg",1997,1.94181535355185,"Europe"
"2889","Luxembourg",1998,1.79691182819179,"Europe"
"2890","Luxembourg",1999,1.7846802149006,"Europe"
"2891","Luxembourg",2000,1.7196140920138,"Europe"
"2892","Luxembourg",2001,1.69151271250449,"Europe"
"2893","Luxembourg",2002,1.71550859548788,"Europe"
"2894","Luxembourg",2003,1.56840807279925,"Europe"
"2895","Luxembourg",2004,1.53276992196128,"Europe"
"2896","Luxembourg",2005,1.38519602237116,"Europe"
"2897","Luxembourg",2006,1.36189196225254,"Europe"
"2898","Luxembourg",2007,1.28795674635638,"Europe"
"2899","Luxembourg",2008,1.25260076154038,"Europe"
"2900","Luxembourg",2009,1.23803389726372,"Europe"
"2901","Luxembourg",2010,1.18679679890398,"Europe"
"2902","Luxembourg",2011,1.19801448498749,"Europe"
"2903","Luxembourg",2012,1.15995580328268,"Europe"
"2904","Luxembourg",2013,1.11959015364012,"Europe"
"2905","Luxembourg",2014,1.12282821048705,"Europe"
"2906","Luxembourg",2015,1.1226124464947,"Europe"
"2907","Luxembourg",2016,1.07340269388764,"Europe"
"2908","Luxembourg",2017,1.10051200082982,"Europe"
"2909","Luxembourg",2018,1.09977935021823,"Europe"
"2910","Luxembourg",2019,1.09767182813196,"Europe"
"2911","Madagascar",1990,1.18665385827527,"Africa"
"2912","Madagascar",1991,1.10900840159001,"Africa"
"2913","Madagascar",1992,1.1059702484101,"Africa"
"2914","Madagascar",1993,1.13170869307834,"Africa"
"2915","Madagascar",1994,1.09369346987939,"Africa"
"2916","Madagascar",1995,1.00318694089174,"Africa"
"2917","Madagascar",1996,1.14616457602559,"Africa"
"2918","Madagascar",1997,1.35722076975141,"Africa"
"2919","Madagascar",1998,1.71449453866238,"Africa"
"2920","Madagascar",1999,2.30797845294591,"Africa"
"2921","Madagascar",2000,3.30523267767094,"Africa"
"2922","Madagascar",2001,2.97317831216152,"Africa"
"2923","Madagascar",2002,3.37555525652334,"Africa"
"2924","Madagascar",2003,2.89583735684019,"Africa"
"2925","Madagascar",2004,2.73418929514872,"Africa"
"2926","Madagascar",2005,2.62575210700626,"Africa"
"2927","Madagascar",2006,2.50759209122272,"Africa"
"2928","Madagascar",2007,2.43999367633266,"Africa"
"2929","Madagascar",2008,2.40005702359788,"Africa"
"2930","Madagascar",2009,2.7431053327966,"Africa"
"2931","Madagascar",2010,2.26488526001538,"Africa"
"2932","Madagascar",2011,2.20371912696335,"Africa"
"2933","Madagascar",2012,2.135363879145,"Africa"
"2934","Madagascar",2013,2.07833953844651,"Africa"
"2935","Madagascar",2014,2.05373962138602,"Africa"
"2936","Madagascar",2015,2.02695804927701,"Africa"
"2937","Madagascar",2016,1.99373430202481,"Africa"
"2938","Madagascar",2017,1.9788340105863,"Africa"
"2939","Madagascar",2018,1.98405267930896,"Africa"
"2940","Madagascar",2019,1.93722679490507,"Africa"
"2941","Malawi",1990,1.69776596859368,"Africa"
"2942","Malawi",1991,1.75546039798857,"Africa"
"2943","Malawi",1992,1.83687138375067,"Africa"
"2944","Malawi",1993,1.87447949851398,"Africa"
"2945","Malawi",1994,1.9238868473474,"Africa"
"2946","Malawi",1995,2.02529088498199,"Africa"
"2947","Malawi",1996,2.11540067447473,"Africa"
"2948","Malawi",1997,2.20923268686612,"Africa"
"2949","Malawi",1998,2.30296494408618,"Africa"
"2950","Malawi",1999,2.35600441504772,"Africa"
"2951","Malawi",2000,2.43344016825323,"Africa"
"2952","Malawi",2001,2.58091144717376,"Africa"
"2953","Malawi",2002,2.74337804257713,"Africa"
"2954","Malawi",2003,2.90158585689619,"Africa"
"2955","Malawi",2004,3.00630065694978,"Africa"
"2956","Malawi",2005,3.08028596710937,"Africa"
"2957","Malawi",2006,3.06286586023321,"Africa"
"2958","Malawi",2007,3.00417243414404,"Africa"
"2959","Malawi",2008,2.8796812284107,"Africa"
"2960","Malawi",2009,2.80481756788064,"Africa"
"2961","Malawi",2010,2.73477623031186,"Africa"
"2962","Malawi",2011,2.6092175738659,"Africa"
"2963","Malawi",2012,2.45018792795013,"Africa"
"2964","Malawi",2013,2.30722253412848,"Africa"
"2965","Malawi",2014,2.19577460538851,"Africa"
"2966","Malawi",2015,2.10388984354702,"Africa"
"2967","Malawi",2016,2.00383844345512,"Africa"
"2968","Malawi",2017,1.90987673529238,"Africa"
"2969","Malawi",2018,1.94004692665651,"Africa"
"2970","Malawi",2019,1.80423454869701,"Africa"
"2971","Malaysia",1990,1.78683890745337,"Asia"
"2972","Malaysia",1991,1.80600958687616,"Asia"
"2973","Malaysia",1992,1.81630203355363,"Asia"
"2974","Malaysia",1993,1.8263125052569,"Asia"
"2975","Malaysia",1994,1.86221910425312,"Asia"
"2976","Malaysia",1995,1.96588130357596,"Asia"
"2977","Malaysia",1996,2.05375328588604,"Asia"
"2978","Malaysia",1997,2.130440636547,"Asia"
"2979","Malaysia",1998,2.2082314210438,"Asia"
"2980","Malaysia",1999,2.3167325043045,"Asia"
"2981","Malaysia",2000,2.35001906658922,"Asia"
"2982","Malaysia",2001,2.42317648122685,"Asia"
"2983","Malaysia",2002,2.48551663426542,"Asia"
"2984","Malaysia",2003,2.55983157457174,"Asia"
"2985","Malaysia",2004,2.5870528743537,"Asia"
"2986","Malaysia",2005,2.60489446419362,"Asia"
"2987","Malaysia",2006,2.58744036804262,"Asia"
"2988","Malaysia",2007,2.56741104053838,"Asia"
"2989","Malaysia",2008,2.57347022937227,"Asia"
"2990","Malaysia",2009,2.56935138210168,"Asia"
"2991","Malaysia",2010,2.50967768503568,"Asia"
"2992","Malaysia",2011,2.42141642461609,"Asia"
"2993","Malaysia",2012,2.33612016771589,"Asia"
"2994","Malaysia",2013,2.20868767505417,"Asia"
"2995","Malaysia",2014,2.1422455547089,"Asia"
"2996","Malaysia",2015,2.06991826302879,"Asia"
"2997","Malaysia",2016,2.02519140244027,"Asia"
"2998","Malaysia",2017,1.95387332611039,"Asia"
"2999","Malaysia",2018,1.8926523350281,"Asia"
"3000","Malaysia",2019,1.8418963564626,"Asia"
"3001","Maldives",1990,1.17845530516618,"Asia"
"3002","Maldives",1991,1.15393291713002,"Asia"
"3003","Maldives",1992,1.1395812866143,"Asia"
"3004","Maldives",1993,1.13024303869271,"Asia"
"3005","Maldives",1994,1.13660436100513,"Asia"
"3006","Maldives",1995,1.12886199554232,"Asia"
"3007","Maldives",1996,1.22950009001382,"Asia"
"3008","Maldives",1997,1.35611627860429,"Asia"
"3009","Maldives",1998,1.4085509756232,"Asia"
"3010","Maldives",1999,1.77119243571166,"Asia"
"3011","Maldives",2000,1.88212545469761,"Asia"
"3012","Maldives",2001,1.94723628759572,"Asia"
"3013","Maldives",2002,1.95056569190613,"Asia"
"3014","Maldives",2003,1.83196883511388,"Asia"
"3015","Maldives",2004,1.76471376951575,"Asia"
"3016","Maldives",2005,1.73873081916756,"Asia"
"3017","Maldives",2006,1.72975360420963,"Asia"
"3018","Maldives",2007,1.67754211869271,"Asia"
"3019","Maldives",2008,1.8064729497465,"Asia"
"3020","Maldives",2009,1.95187719952824,"Asia"
"3021","Maldives",2010,2.09832814081722,"Asia"
"3022","Maldives",2011,2.20793662376455,"Asia"
"3023","Maldives",2012,2.21752661236583,"Asia"
"3024","Maldives",2013,2.23419790618209,"Asia"
"3025","Maldives",2014,2.24151322122122,"Asia"
"3026","Maldives",2015,2.24744529259079,"Asia"
"3027","Maldives",2016,2.19651594503871,"Asia"
"3028","Maldives",2017,2.12760839599644,"Asia"
"3029","Maldives",2018,2.0512417267678,"Asia"
"3030","Maldives",2019,1.97124502196144,"Asia"
"3031","Mali",1990,10.0491594128532,"Africa"
"3032","Mali",1991,9.95436887919067,"Africa"
"3033","Mali",1992,9.90577399727523,"Africa"
"3034","Mali",1993,9.86120876029668,"Africa"
"3035","Mali",1994,10.1234330582762,"Africa"
"3036","Mali",1995,9.84382465743552,"Africa"
"3037","Mali",1996,9.82611809162947,"Africa"
"3038","Mali",1997,9.85408137156983,"Africa"
"3039","Mali",1998,9.4561549314442,"Africa"
"3040","Mali",1999,9.73546010727671,"Africa"
"3041","Mali",2000,9.04842312876565,"Africa"
"3042","Mali",2001,8.84102970347076,"Africa"
"3043","Mali",2002,8.88058124684985,"Africa"
"3044","Mali",2003,8.6146896566095,"Africa"
"3045","Mali",2004,8.52223572559811,"Africa"
"3046","Mali",2005,8.21343613517873,"Africa"
"3047","Mali",2006,8.1177324663926,"Africa"
"3048","Mali",2007,8.17670518470968,"Africa"
"3049","Mali",2008,8.28380654044572,"Africa"
"3050","Mali",2009,8.42429307681564,"Africa"
"3051","Mali",2010,8.4079624001149,"Africa"
"3052","Mali",2011,8.26940297560287,"Africa"
"3053","Mali",2012,8.83880871517304,"Africa"
"3054","Mali",2013,8.32862236554437,"Africa"
"3055","Mali",2014,8.80882501915778,"Africa"
"3056","Mali",2015,8.82722911029673,"Africa"
"3057","Mali",2016,9.27802607846799,"Africa"
"3058","Mali",2017,10.0516044251953,"Africa"
"3059","Mali",2018,10.1367937216785,"Africa"
"3060","Mali",2019,10.5614826717004,"Africa"
"3061","Malta",1990,1.47512456910137,"Europe"
"3062","Malta",1991,1.50253704120271,"Europe"
"3063","Malta",1992,1.58023963229715,"Europe"
"3064","Malta",1993,1.59657578457446,"Europe"
"3065","Malta",1994,1.59597875032167,"Europe"
"3066","Malta",1995,1.55891975519043,"Europe"
"3067","Malta",1996,1.56414766229586,"Europe"
"3068","Malta",1997,1.51416746005535,"Europe"
"3069","Malta",1998,1.46730660225161,"Europe"
"3070","Malta",1999,1.49596080114725,"Europe"
"3071","Malta",2000,1.41619754878784,"Europe"
"3072","Malta",2001,1.45373473668816,"Europe"
"3073","Malta",2002,1.47467905261758,"Europe"
"3074","Malta",2003,1.39542603026125,"Europe"
"3075","Malta",2004,1.42000590571631,"Europe"
"3076","Malta",2005,1.30195629523186,"Europe"
"3077","Malta",2006,1.34666397065962,"Europe"
"3078","Malta",2007,1.3375774301284,"Europe"
"3079","Malta",2008,1.36228692050693,"Europe"
"3080","Malta",2009,1.33586568246441,"Europe"
"3081","Malta",2010,1.32856597886466,"Europe"
"3082","Malta",2011,1.3073020930597,"Europe"
"3083","Malta",2012,1.30779485470694,"Europe"
"3084","Malta",2013,1.25361955130182,"Europe"
"3085","Malta",2014,1.22028476164807,"Europe"
"3086","Malta",2015,1.18780822553142,"Europe"
"3087","Malta",2016,1.19886817537074,"Europe"
"3088","Malta",2017,1.16158828734591,"Europe"
"3089","Malta",2018,1.14705166459406,"Europe"
"3090","Malta",2019,1.12855518629023,"Europe"
"3091","Marshall Islands",1990,8.89849122213055,"Oceania"
"3092","Marshall Islands",1991,9.14015079686685,"Oceania"
"3093","Marshall Islands",1992,8.24840324220004,"Oceania"
"3094","Marshall Islands",1993,8.00836849889286,"Oceania"
"3095","Marshall Islands",1994,7.19612271398766,"Oceania"
"3096","Marshall Islands",1995,7.36224736922778,"Oceania"
"3097","Marshall Islands",1996,7.48688453363299,"Oceania"
"3098","Marshall Islands",1997,7.6183532310656,"Oceania"
"3099","Marshall Islands",1998,7.75915678826433,"Oceania"
"3100","Marshall Islands",1999,7.86326457003636,"Oceania"
"3101","Marshall Islands",2000,7.97317730247055,"Oceania"
"3102","Marshall Islands",2001,8.06791868757801,"Oceania"
"3103","Marshall Islands",2002,8.14009177535091,"Oceania"
"3104","Marshall Islands",2003,8.19442370212757,"Oceania"
"3105","Marshall Islands",2004,8.24140866777504,"Oceania"
"3106","Marshall Islands",2005,8.26426224596989,"Oceania"
"3107","Marshall Islands",2006,8.28696880009903,"Oceania"
"3108","Marshall Islands",2007,8.27782009913138,"Oceania"
"3109","Marshall Islands",2008,8.26287476483406,"Oceania"
"3110","Marshall Islands",2009,8.25350050282295,"Oceania"
"3111","Marshall Islands",2010,8.17126878595835,"Oceania"
"3112","Marshall Islands",2011,8.11635351412122,"Oceania"
"3113","Marshall Islands",2012,8.07470485552376,"Oceania"
"3114","Marshall Islands",2013,8.01135159167731,"Oceania"
"3115","Marshall Islands",2014,7.95627273490365,"Oceania"
"3116","Marshall Islands",2015,7.88268596048735,"Oceania"
"3117","Marshall Islands",2016,7.81074040702029,"Oceania"
"3118","Marshall Islands",2017,7.73935591728177,"Oceania"
"3119","Marshall Islands",2018,7.67981864177931,"Oceania"
"3120","Marshall Islands",2019,7.65822011081011,"Oceania"
"3121","Mauritania",1990,5.35731523742269,"Africa"
"3122","Mauritania",1991,5.3615240057778,"Africa"
"3123","Mauritania",1992,5.42794188507439,"Africa"
"3124","Mauritania",1993,5.50289286541683,"Africa"
"3125","Mauritania",1994,5.35824757025477,"Africa"
"3126","Mauritania",1995,5.34014541658645,"Africa"
"3127","Mauritania",1996,5.50919832878853,"Africa"
"3128","Mauritania",1997,5.56256802869421,"Africa"
"3129","Mauritania",1998,5.70088488585516,"Africa"
"3130","Mauritania",1999,5.56360293418613,"Africa"
"3131","Mauritania",2000,5.65541303074573,"Africa"
"3132","Mauritania",2001,5.79757703328396,"Africa"
"3133","Mauritania",2002,5.8304944145227,"Africa"
"3134","Mauritania",2003,5.70352611987394,"Africa"
"3135","Mauritania",2004,5.76911337037489,"Africa"
"3136","Mauritania",2005,5.79029865234216,"Africa"
"3137","Mauritania",2006,5.84726256742615,"Africa"
"3138","Mauritania",2007,5.64772652530448,"Africa"
"3139","Mauritania",2008,5.50421217989728,"Africa"
"3140","Mauritania",2009,5.64883475338095,"Africa"
"3141","Mauritania",2010,5.54679189319948,"Africa"
"3142","Mauritania",2011,5.46532889881188,"Africa"
"3143","Mauritania",2012,5.58179411957593,"Africa"
"3144","Mauritania",2013,5.54737857950535,"Africa"
"3145","Mauritania",2014,5.26354001940946,"Africa"
"3146","Mauritania",2015,5.24701450837218,"Africa"
"3147","Mauritania",2016,5.13604961551153,"Africa"
"3148","Mauritania",2017,5.20747441546874,"Africa"
"3149","Mauritania",2018,5.08628292521086,"Africa"
"3150","Mauritania",2019,4.98417863068409,"Africa"
"3151","Mauritius",1990,2.00960695032479,"Africa"
"3152","Mauritius",1991,2.34480030896155,"Africa"
"3153","Mauritius",1992,2.32947142987233,"Africa"
"3154","Mauritius",1993,2.02224294729195,"Africa"
"3155","Mauritius",1994,2.02144674334341,"Africa"
"3156","Mauritius",1995,1.83572611181067,"Africa"
"3157","Mauritius",1996,2.41968728104761,"Africa"
"3158","Mauritius",1997,2.01329224586966,"Africa"
"3159","Mauritius",1998,2.11978089366682,"Africa"
"3160","Mauritius",1999,2.14011784012693,"Africa"
"3161","Mauritius",2000,2.13162266675647,"Africa"
"3162","Mauritius",2001,2.10953441722152,"Africa"
"3163","Mauritius",2002,2.283833380358,"Africa"
"3164","Mauritius",2003,2.46507537694557,"Africa"
"3165","Mauritius",2004,2.85054681654396,"Africa"
"3166","Mauritius",2005,3.30039675239894,"Africa"
"3167","Mauritius",2006,3.79539347545146,"Africa"
"3168","Mauritius",2007,3.19575644911342,"Africa"
"3169","Mauritius",2008,3.59718873993151,"Africa"
"3170","Mauritius",2009,3.18555714934429,"Africa"
"3171","Mauritius",2010,3.58630597209184,"Africa"
"3172","Mauritius",2011,3.17619875342252,"Africa"
"3173","Mauritius",2012,2.77335912729813,"Africa"
"3174","Mauritius",2013,2.9476055204612,"Africa"
"3175","Mauritius",2014,2.30854126486361,"Africa"
"3176","Mauritius",2015,2.37324694716081,"Africa"
"3177","Mauritius",2016,2.01067566172374,"Africa"
"3178","Mauritius",2017,2.85121244166034,"Africa"
"3179","Mauritius",2018,2.52318863094239,"Africa"
"3180","Mauritius",2019,2.48533667962383,"Africa"
"3181","Mexico",1990,19.4877507153847,"North America"
"3182","Mexico",1991,19.5335188709825,"North America"
"3183","Mexico",1992,19.4368090446646,"North America"
"3184","Mexico",1993,19.0577846766205,"North America"
"3185","Mexico",1994,18.8069574152023,"North America"
"3186","Mexico",1995,18.0715699085136,"North America"
"3187","Mexico",1996,16.9381811019613,"North America"
"3188","Mexico",1997,15.9328057936554,"North America"
"3189","Mexico",1998,15.6224151685806,"North America"
"3190","Mexico",1999,13.9991567251995,"North America"
"3191","Mexico",2000,12.7779964028118,"North America"
"3192","Mexico",2001,12.0057294783233,"North America"
"3193","Mexico",2002,11.8386654209104,"North America"
"3194","Mexico",2003,11.76097583099,"North America"
"3195","Mexico",2004,11.1257831672956,"North America"
"3196","Mexico",2005,11.5971688475134,"North America"
"3197","Mexico",2006,11.9118594179768,"North America"
"3198","Mexico",2007,11.3660748676848,"North America"
"3199","Mexico",2008,14.262152239233,"North America"
"3200","Mexico",2009,16.9547856724041,"North America"
"3201","Mexico",2010,18.5536869891655,"North America"
"3202","Mexico",2011,20.0799515296247,"North America"
"3203","Mexico",2012,19.8812824252547,"North America"
"3204","Mexico",2013,19.7233490773993,"North America"
"3205","Mexico",2014,18.9257622789364,"North America"
"3206","Mexico",2015,19.4639577220057,"North America"
"3207","Mexico",2016,21.3809859159219,"North America"
"3208","Mexico",2017,25.6606023943368,"North America"
"3209","Mexico",2018,25.2416250068261,"North America"
"3210","Mexico",2019,24.5500176487396,"North America"
"3211","Moldova",1990,10.6561508107905,"Europe"
"3212","Moldova",1991,11.9711569749094,"Europe"
"3213","Moldova",1992,13.7483414490101,"Europe"
"3214","Moldova",1993,14.0147168233044,"Europe"
"3215","Moldova",1994,16.9089917224365,"Europe"
"3216","Moldova",1995,18.3877861841883,"Europe"
"3217","Moldova",1996,16.2493256670645,"Europe"
"3218","Moldova",1997,14.4998215965328,"Europe"
"3219","Moldova",1998,13.7957148292066,"Europe"
"3220","Moldova",1999,13.9987636498118,"Europe"
"3221","Moldova",2000,14.2281213893406,"Europe"
"3222","Moldova",2001,12.5575669765377,"Europe"
