"","region","year","urban_population","continent"
"6451","Mauritania",2014,50.203,"Africa"
"6452","Mauritania",2015,51.089,"Africa"
"6453","Mauritania",2016,51.962,"Africa"
"6454","Mauritania",2017,52.824,"Africa"
"6455","Mauritania",2018,53.672,"Africa"
"6456","Mauritania",2019,54.507,"Africa"
"6457","Mauritania",2020,55.327,"Africa"
"6458","Mauritius",1960,35.111,"Africa"
"6459","Mauritius",1961,35.829,"Africa"
"6460","Mauritius",1962,36.555,"Africa"
"6461","Mauritius",1963,37.286,"Africa"
"6462","Mauritius",1964,38.025,"Africa"
"6463","Mauritius",1965,38.767,"Africa"
"6464","Mauritius",1966,39.516,"Africa"
"6465","Mauritius",1967,40.269,"Africa"
"6466","Mauritius",1968,41.028,"Africa"
"6467","Mauritius",1969,41.79,"Africa"
"6468","Mauritius",1970,42.556,"Africa"
"6469","Mauritius",1971,43.326,"Africa"
"6470","Mauritius",1972,44.1,"Africa"
"6471","Mauritius",1973,43.881,"Africa"
"6472","Mauritius",1974,43.662,"Africa"
"6473","Mauritius",1975,43.443,"Africa"
"6474","Mauritius",1976,43.224,"Africa"
"6475","Mauritius",1977,43.005,"Africa"
"6476","Mauritius",1978,42.787,"Africa"
"6477","Mauritius",1979,42.569,"Africa"
"6478","Mauritius",1980,42.351,"Africa"
"6479","Mauritius",1981,42.134,"Africa"
"6480","Mauritius",1982,41.917,"Africa"
"6481","Mauritius",1983,41.701,"Africa"
"6482","Mauritius",1984,42.012,"Africa"
"6483","Mauritius",1985,42.325,"Africa"
"6484","Mauritius",1986,42.639,"Africa"
"6485","Mauritius",1987,42.953,"Africa"
"6486","Mauritius",1988,43.269,"Africa"
"6487","Mauritius",1989,43.584,"Africa"
"6488","Mauritius",1990,43.9,"Africa"
"6489","Mauritius",1991,43.777,"Africa"
"6490","Mauritius",1992,43.653,"Africa"
"6491","Mauritius",1993,43.53,"Africa"
"6492","Mauritius",1994,43.407,"Africa"
"6493","Mauritius",1995,43.284,"Africa"
"6494","Mauritius",1996,43.161,"Africa"
"6495","Mauritius",1997,43.038,"Africa"
"6496","Mauritius",1998,42.916,"Africa"
"6497","Mauritius",1999,42.793,"Africa"
"6498","Mauritius",2000,42.67,"Africa"
"6499","Mauritius",2001,42.559,"Africa"
"6500","Mauritius",2002,42.447,"Africa"
"6501","Mauritius",2003,42.335,"Africa"
"6502","Mauritius",2004,42.223,"Africa"
"6503","Mauritius",2005,42.112,"Africa"
"6504","Mauritius",2006,42,"Africa"
"6505","Mauritius",2007,41.889,"Africa"
"6506","Mauritius",2008,41.777,"Africa"
"6507","Mauritius",2009,41.666,"Africa"
"6508","Mauritius",2010,41.555,"Africa"
"6509","Mauritius",2011,41.444,"Africa"
"6510","Mauritius",2012,41.332,"Africa"
"6511","Mauritius",2013,41.222,"Africa"
"6512","Mauritius",2014,41.111,"Africa"
"6513","Mauritius",2015,41,"Africa"
"6514","Mauritius",2016,40.91,"Africa"
"6515","Mauritius",2017,40.841,"Africa"
"6516","Mauritius",2018,40.793,"Africa"
"6517","Mauritius",2019,40.766,"Africa"
"6518","Mauritius",2020,40.76,"Africa"
"6519","Mexico",1960,50.753,"North America"
"6520","Mexico",1961,51.59,"North America"
"6521","Mexico",1962,52.428,"North America"
"6522","Mexico",1963,53.265,"North America"
"6523","Mexico",1964,54.1,"North America"
"6524","Mexico",1965,54.931,"North America"
"6525","Mexico",1966,55.761,"North America"
"6526","Mexico",1967,56.587,"North America"
"6527","Mexico",1968,57.411,"North America"
"6528","Mexico",1969,58.229,"North America"
"6529","Mexico",1970,59.021,"North America"
"6530","Mexico",1971,59.779,"North America"
"6531","Mexico",1972,60.532,"North America"
"6532","Mexico",1973,61.279,"North America"
"6533","Mexico",1974,62.022,"North America"
"6534","Mexico",1975,62.759,"North America"
"6535","Mexico",1976,63.491,"North America"
"6536","Mexico",1977,64.215,"North America"
"6537","Mexico",1978,64.934,"North America"
"6538","Mexico",1979,65.646,"North America"
"6539","Mexico",1980,66.339,"North America"
"6540","Mexico",1981,66.87,"North America"
"6541","Mexico",1982,67.396,"North America"
"6542","Mexico",1983,67.919,"North America"
"6543","Mexico",1984,68.437,"North America"
"6544","Mexico",1985,68.95,"North America"
"6545","Mexico",1986,69.459,"North America"
"6546","Mexico",1987,69.963,"North America"
"6547","Mexico",1988,70.462,"North America"
"6548","Mexico",1989,70.956,"North America"
"6549","Mexico",1990,71.419,"North America"
"6550","Mexico",1991,71.816,"North America"
"6551","Mexico",1992,72.209,"North America"
"6552","Mexico",1993,72.598,"North America"
"6553","Mexico",1994,72.985,"North America"
"6554","Mexico",1995,73.368,"North America"
"6555","Mexico",1996,73.67,"North America"
"6556","Mexico",1997,73.929,"North America"
"6557","Mexico",1998,74.186,"North America"
"6558","Mexico",1999,74.441,"North America"
"6559","Mexico",2000,74.722,"North America"
"6560","Mexico",2001,75.045,"North America"
"6561","Mexico",2002,75.365,"North America"
"6562","Mexico",2003,75.682,"North America"
"6563","Mexico",2004,75.997,"North America"
"6564","Mexico",2005,76.308,"North America"
"6565","Mexico",2006,76.616,"North America"
"6566","Mexico",2007,76.92,"North America"
"6567","Mexico",2008,77.222,"North America"
"6568","Mexico",2009,77.52,"North America"
"6569","Mexico",2010,77.815,"North America"
"6570","Mexico",2011,78.111,"North America"
"6571","Mexico",2012,78.405,"North America"
"6572","Mexico",2013,78.699,"North America"
"6573","Mexico",2014,78.993,"North America"
"6574","Mexico",2015,79.285,"North America"
"6575","Mexico",2016,79.577,"North America"
"6576","Mexico",2017,79.867,"North America"
"6577","Mexico",2018,80.156,"North America"
"6578","Mexico",2019,80.444,"North America"
"6579","Mexico",2020,80.731,"North America"
"6580","Moldova",1960,23.424,"Europe"
"6581","Moldova",1961,24.216,"Europe"
"6582","Moldova",1962,25.027,"Europe"
"6583","Moldova",1963,25.856,"Europe"
"6584","Moldova",1964,26.703,"Europe"
"6585","Moldova",1965,27.566,"Europe"
"6586","Moldova",1966,28.447,"Europe"
"6587","Moldova",1967,29.345,"Europe"
"6588","Moldova",1968,30.26,"Europe"
"6589","Moldova",1969,31.189,"Europe"
"6590","Moldova",1970,32.068,"Europe"
"6591","Moldova",1971,32.879,"Europe"
"6592","Moldova",1972,33.701,"Europe"
"6593","Moldova",1973,34.531,"Europe"
"6594","Moldova",1974,35.372,"Europe"
"6595","Moldova",1975,36.222,"Europe"
"6596","Moldova",1976,37.082,"Europe"
"6597","Moldova",1977,37.948,"Europe"
"6598","Moldova",1978,38.822,"Europe"
"6599","Moldova",1979,39.64,"Europe"
"6600","Moldova",1980,40.387,"Europe"
"6601","Moldova",1981,41.136,"Europe"
"6602","Moldova",1982,41.891,"Europe"
"6603","Moldova",1983,42.649,"Europe"
"6604","Moldova",1984,43.412,"Europe"
"6605","Moldova",1985,44.176,"Europe"
"6606","Moldova",1986,44.944,"Europe"
"6607","Moldova",1987,45.714,"Europe"
"6608","Moldova",1988,46.488,"Europe"
"6609","Moldova",1989,46.856,"Europe"
"6610","Moldova",1990,46.762,"Europe"
"6611","Moldova",1991,46.669,"Europe"
"6612","Moldova",1992,46.575,"Europe"
"6613","Moldova",1993,46.481,"Europe"
"6614","Moldova",1994,46.387,"Europe"
"6615","Moldova",1995,46.294,"Europe"
"6616","Moldova",1996,46.2,"Europe"
"6617","Moldova",1997,45.797,"Europe"
"6618","Moldova",1998,45.394,"Europe"
"6619","Moldova",1999,44.992,"Europe"
"6620","Moldova",2000,44.589,"Europe"
"6621","Moldova",2001,44.189,"Europe"
"6622","Moldova",2002,43.789,"Europe"
"6623","Moldova",2003,43.389,"Europe"
"6624","Moldova",2004,42.99,"Europe"
"6625","Moldova",2005,42.775,"Europe"
"6626","Moldova",2006,42.744,"Europe"
"6627","Moldova",2007,42.713,"Europe"
"6628","Moldova",2008,42.682,"Europe"
"6629","Moldova",2009,42.651,"Europe"
"6630","Moldova",2010,42.62,"Europe"
"6631","Moldova",2011,42.589,"Europe"
"6632","Moldova",2012,42.558,"Europe"
"6633","Moldova",2013,42.527,"Europe"
"6634","Moldova",2014,42.496,"Europe"
"6635","Moldova",2015,42.49,"Europe"
"6636","Moldova",2016,42.511,"Europe"
"6637","Moldova",2017,42.557,"Europe"
"6638","Moldova",2018,42.629,"Europe"
"6639","Moldova",2019,42.726,"Europe"
"6640","Moldova",2020,42.849,"Europe"
"6641","Monaco",1960,100,"Europe"
"6642","Monaco",1961,100,"Europe"
"6643","Monaco",1962,100,"Europe"
"6644","Monaco",1963,100,"Europe"
"6645","Monaco",1964,100,"Europe"
"6646","Monaco",1965,100,"Europe"
"6647","Monaco",1966,100,"Europe"
"6648","Monaco",1967,100,"Europe"
"6649","Monaco",1968,100,"Europe"
"6650","Monaco",1969,100,"Europe"
"6651","Monaco",1970,100,"Europe"
"6652","Monaco",1971,100,"Europe"
"6653","Monaco",1972,100,"Europe"
"6654","Monaco",1973,100,"Europe"
"6655","Monaco",1974,100,"Europe"
"6656","Monaco",1975,100,"Europe"
"6657","Monaco",1976,100,"Europe"
"6658","Monaco",1977,100,"Europe"
"6659","Monaco",1978,100,"Europe"
"6660","Monaco",1979,100,"Europe"
"6661","Monaco",1980,100,"Europe"
"6662","Monaco",1981,100,"Europe"
"6663","Monaco",1982,100,"Europe"
"6664","Monaco",1983,100,"Europe"
"6665","Monaco",1984,100,"Europe"
"6666","Monaco",1985,100,"Europe"
"6667","Monaco",1986,100,"Europe"
"6668","Monaco",1987,100,"Europe"
"6669","Monaco",1988,100,"Europe"
"6670","Monaco",1989,100,"Europe"
"6671","Monaco",1990,100,"Europe"
"6672","Monaco",1991,100,"Europe"
"6673","Monaco",1992,100,"Europe"
"6674","Monaco",1993,100,"Europe"
"6675","Monaco",1994,100,"Europe"
"6676","Monaco",1995,100,"Europe"
"6677","Monaco",1996,100,"Europe"
"6678","Monaco",1997,100,"Europe"
"6679","Monaco",1998,100,"Europe"
"6680","Monaco",1999,100,"Europe"
"6681","Monaco",2000,100,"Europe"
"6682","Monaco",2001,100,"Europe"
"6683","Monaco",2002,100,"Europe"
"6684","Monaco",2003,100,"Europe"
"6685","Monaco",2004,100,"Europe"
"6686","Monaco",2005,100,"Europe"
"6687","Monaco",2006,100,"Europe"
"6688","Monaco",2007,100,"Europe"
"6689","Monaco",2008,100,"Europe"
"6690","Monaco",2009,100,"Europe"
"6691","Monaco",2010,100,"Europe"
"6692","Monaco",2011,100,"Europe"
"6693","Monaco",2012,100,"Europe"
"6694","Monaco",2013,100,"Europe"
"6695","Monaco",2014,100,"Europe"
"6696","Monaco",2015,100,"Europe"
"6697","Monaco",2016,100,"Europe"
"6698","Monaco",2017,100,"Europe"
"6699","Monaco",2018,100,"Europe"
"6700","Monaco",2019,100,"Europe"
"6701","Monaco",2020,100,"Europe"
"6702","Mongolia",1960,35.679,"Asia"
"6703","Mongolia",1961,37.682,"Asia"
"6704","Mongolia",1962,39.73,"Asia"
"6705","Mongolia",1963,41.056,"Asia"
"6706","Mongolia",1964,41.585,"Asia"
"6707","Mongolia",1965,42.114,"Asia"
"6708","Mongolia",1966,42.647,"Asia"
"6709","Mongolia",1967,43.181,"Asia"
"6710","Mongolia",1968,43.717,"Asia"
"6711","Mongolia",1969,44.336,"Asia"
"6712","Mongolia",1970,45.052,"Asia"
"6713","Mongolia",1971,45.77,"Asia"
"6714","Mongolia",1972,46.491,"Asia"
"6715","Mongolia",1973,47.211,"Asia"
"6716","Mongolia",1974,47.933,"Asia"
"6717","Mongolia",1975,48.656,"Asia"
"6718","Mongolia",1976,49.381,"Asia"
"6719","Mongolia",1977,50.103,"Asia"
"6720","Mongolia",1978,50.827,"Asia"
"6721","Mongolia",1979,51.488,"Asia"
"6722","Mongolia",1980,52.083,"Asia"
"6723","Mongolia",1981,52.676,"Asia"
"6724","Mongolia",1982,53.268,"Asia"
"6725","Mongolia",1983,53.86,"Asia"
"6726","Mongolia",1984,54.452,"Asia"
"6727","Mongolia",1985,55.04,"Asia"
"6728","Mongolia",1986,55.628,"Asia"
"6729","Mongolia",1987,56.215,"Asia"
"6730","Mongolia",1988,56.8,"Asia"
"6731","Mongolia",1989,57.078,"Asia"
"6732","Mongolia",1990,57.033,"Asia"
"6733","Mongolia",1991,56.987,"Asia"
"6734","Mongolia",1992,56.942,"Asia"
"6735","Mongolia",1993,56.896,"Asia"
"6736","Mongolia",1994,56.851,"Asia"
"6737","Mongolia",1995,56.805,"Asia"
"6738","Mongolia",1996,56.76,"Asia"
"6739","Mongolia",1997,56.714,"Asia"
"6740","Mongolia",1998,56.669,"Asia"
"6741","Mongolia",1999,56.623,"Asia"
"6742","Mongolia",2000,57.133,"Asia"
"6743","Mongolia",2001,58.222,"Asia"
"6744","Mongolia",2002,59.304,"Asia"
"6745","Mongolia",2003,60.378,"Asia"
"6746","Mongolia",2004,61.443,"Asia"
"6747","Mongolia",2005,62.494,"Asia"
"6748","Mongolia",2006,63.535,"Asia"
"6749","Mongolia",2007,64.564,"Asia"
"6750","Mongolia",2008,65.581,"Asia"
"6751","Mongolia",2009,66.58,"Asia"
"6752","Mongolia",2010,67.567,"Asia"
"6753","Mongolia",2011,67.963,"Asia"
"6754","Mongolia",2012,68.03,"Asia"
"6755","Mongolia",2013,68.097,"Asia"
"6756","Mongolia",2014,68.163,"Asia"
"6757","Mongolia",2015,68.23,"Asia"
"6758","Mongolia",2016,68.297,"Asia"
"6759","Mongolia",2017,68.363,"Asia"
"6760","Mongolia",2018,68.445,"Asia"
"6761","Mongolia",2019,68.543,"Asia"
"6762","Mongolia",2020,68.657,"Asia"
"6763","Montenegro",1960,18.788,"Europe"
"6764","Montenegro",1961,19.502,"Europe"
"6765","Montenegro",1962,20.237,"Europe"
"6766","Montenegro",1963,20.993,"Europe"
"6767","Montenegro",1964,21.77,"Europe"
"6768","Montenegro",1965,22.566,"Europe"
"6769","Montenegro",1966,23.383,"Europe"
"6770","Montenegro",1967,24.22,"Europe"
"6771","Montenegro",1968,25.079,"Europe"
"6772","Montenegro",1969,25.955,"Europe"
"6773","Montenegro",1970,26.853,"Europe"
"6774","Montenegro",1971,27.769,"Europe"
"6775","Montenegro",1972,28.706,"Europe"
"6776","Montenegro",1973,29.659,"Europe"
"6777","Montenegro",1974,30.632,"Europe"
"6778","Montenegro",1975,31.622,"Europe"
"6779","Montenegro",1976,32.63,"Europe"
"6780","Montenegro",1977,33.652,"Europe"
"6781","Montenegro",1978,34.69,"Europe"
"6782","Montenegro",1979,35.744,"Europe"
"6783","Montenegro",1980,36.813,"Europe"
"6784","Montenegro",1981,37.892,"Europe"
"6785","Montenegro",1982,38.984,"Europe"
"6786","Montenegro",1983,40.088,"Europe"
"6787","Montenegro",1984,41.204,"Europe"
"6788","Montenegro",1985,42.325,"Europe"
"6789","Montenegro",1986,43.456,"Europe"
"6790","Montenegro",1987,44.594,"Europe"
"6791","Montenegro",1988,45.739,"Europe"
"6792","Montenegro",1989,46.886,"Europe"
"6793","Montenegro",1990,48.037,"Europe"
"6794","Montenegro",1991,49.165,"Europe"
"6795","Montenegro",1992,50.218,"Europe"
"6796","Montenegro",1993,51.267,"Europe"
"6797","Montenegro",1994,52.317,"Europe"
"6798","Montenegro",1995,53.365,"Europe"
"6799","Montenegro",1996,54.412,"Europe"
"6800","Montenegro",1997,55.451,"Europe"
"6801","Montenegro",1998,56.488,"Europe"
"6802","Montenegro",1999,57.518,"Europe"
"6803","Montenegro",2000,58.544,"Europe"
"6804","Montenegro",2001,59.559,"Europe"
"6805","Montenegro",2002,60.568,"Europe"
"6806","Montenegro",2003,61.568,"Europe"
"6807","Montenegro",2004,62.127,"Europe"
"6808","Montenegro",2005,62.465,"Europe"
"6809","Montenegro",2006,62.803,"Europe"
"6810","Montenegro",2007,63.139,"Europe"
"6811","Montenegro",2008,63.475,"Europe"
"6812","Montenegro",2009,63.808,"Europe"
"6813","Montenegro",2010,64.14,"Europe"
"6814","Montenegro",2011,64.472,"Europe"
"6815","Montenegro",2012,64.804,"Europe"
"6816","Montenegro",2013,65.137,"Europe"
"6817","Montenegro",2014,65.471,"Europe"
"6818","Montenegro",2015,65.806,"Europe"
"6819","Montenegro",2016,66.141,"Europe"
"6820","Montenegro",2017,66.477,"Europe"
"6821","Montenegro",2018,66.813,"Europe"
"6822","Montenegro",2019,67.15,"Europe"
"6823","Montenegro",2020,67.488,"Europe"
"6824","Morocco",1960,29.357,"Africa"
"6825","Morocco",1961,29.849,"Africa"
"6826","Morocco",1962,30.345,"Africa"
"6827","Morocco",1963,30.846,"Africa"
"6828","Morocco",1964,31.353,"Africa"
"6829","Morocco",1965,31.862,"Africa"
"6830","Morocco",1966,32.377,"Africa"
"6831","Morocco",1967,32.896,"Africa"
"6832","Morocco",1968,33.419,"Africa"
"6833","Morocco",1969,33.946,"Africa"
"6834","Morocco",1970,34.477,"Africa"
"6835","Morocco",1971,35.012,"Africa"
"6836","Morocco",1972,35.675,"Africa"
"6837","Morocco",1973,36.349,"Africa"
"6838","Morocco",1974,37.029,"Africa"
"6839","Morocco",1975,37.714,"Africa"
"6840","Morocco",1976,38.405,"Africa"
"6841","Morocco",1977,39.099,"Africa"
"6842","Morocco",1978,39.798,"Africa"
"6843","Morocco",1979,40.502,"Africa"
"6844","Morocco",1980,41.21,"Africa"
"6845","Morocco",1981,41.92,"Africa"
"6846","Morocco",1982,42.634,"Africa"
"6847","Morocco",1983,43.347,"Africa"
"6848","Morocco",1984,44.063,"Africa"
"6849","Morocco",1985,44.779,"Africa"
"6850","Morocco",1986,45.498,"Africa"
"6851","Morocco",1987,46.219,"Africa"
"6852","Morocco",1988,46.943,"Africa"
"6853","Morocco",1989,47.666,"Africa"
"6854","Morocco",1990,48.391,"Africa"
"6855","Morocco",1991,49.117,"Africa"
"6856","Morocco",1992,49.844,"Africa"
"6857","Morocco",1993,50.569,"Africa"
"6858","Morocco",1994,51.295,"Africa"
"6859","Morocco",1995,51.692,"Africa"
"6860","Morocco",1996,52.022,"Africa"
"6861","Morocco",1997,52.35,"Africa"
"6862","Morocco",1998,52.678,"Africa"
"6863","Morocco",1999,53.007,"Africa"
"6864","Morocco",2000,53.335,"Africa"
"6865","Morocco",2001,53.662,"Africa"
"6866","Morocco",2002,53.99,"Africa"
"6867","Morocco",2003,54.317,"Africa"
"6868","Morocco",2004,54.644,"Africa"
"6869","Morocco",2005,55.174,"Africa"
"6870","Morocco",2006,55.746,"Africa"
"6871","Morocco",2007,56.317,"Africa"
"6872","Morocco",2008,56.886,"Africa"
"6873","Morocco",2009,57.452,"Africa"
"6874","Morocco",2010,58.018,"Africa"
"6875","Morocco",2011,58.581,"Africa"
"6876","Morocco",2012,59.142,"Africa"
"6877","Morocco",2013,59.7,"Africa"
"6878","Morocco",2014,60.256,"Africa"
"6879","Morocco",2015,60.809,"Africa"
"6880","Morocco",2016,61.36,"Africa"
"6881","Morocco",2017,61.908,"Africa"
"6882","Morocco",2018,62.453,"Africa"
"6883","Morocco",2019,62.994,"Africa"
"6884","Morocco",2020,63.532,"Africa"
"6885","Mozambique",1960,6.868,"Africa"
"6886","Mozambique",1961,7.051,"Africa"
"6887","Mozambique",1962,7.246,"Africa"
"6888","Mozambique",1963,7.445,"Africa"
"6889","Mozambique",1964,7.65,"Africa"
"6890","Mozambique",1965,7.86,"Africa"
"6891","Mozambique",1966,8.075,"Africa"
"6892","Mozambique",1967,8.296,"Africa"
"6893","Mozambique",1968,8.522,"Africa"
"6894","Mozambique",1969,8.753,"Africa"
"6895","Mozambique",1970,8.99,"Africa"
"6896","Mozambique",1971,9.298,"Africa"
"6897","Mozambique",1972,9.671,"Africa"
"6898","Mozambique",1973,10.056,"Africa"
"6899","Mozambique",1974,10.456,"Africa"
"6900","Mozambique",1975,10.869,"Africa"
"6901","Mozambique",1976,11.297,"Africa"
"6902","Mozambique",1977,11.739,"Africa"
"6903","Mozambique",1978,12.197,"Africa"
"6904","Mozambique",1979,12.669,"Africa"
"6905","Mozambique",1980,13.158,"Africa"
"6906","Mozambique",1981,14.051,"Africa"
"6907","Mozambique",1982,15.035,"Africa"
"6908","Mozambique",1983,16.074,"Africa"
"6909","Mozambique",1984,17.172,"Africa"
"6910","Mozambique",1985,18.326,"Africa"
"6911","Mozambique",1986,19.541,"Africa"
"6912","Mozambique",1987,20.815,"Africa"
"6913","Mozambique",1988,22.152,"Africa"
"6914","Mozambique",1989,23.545,"Africa"
"6915","Mozambique",1990,25,"Africa"
"6916","Mozambique",1991,25.487,"Africa"
"6917","Mozambique",1992,25.98,"Africa"
"6918","Mozambique",1993,26.479,"Africa"
"6919","Mozambique",1994,26.984,"Africa"
"6920","Mozambique",1995,27.495,"Africa"
"6921","Mozambique",1996,28.013,"Africa"
"6922","Mozambique",1997,28.535,"Africa"
"6923","Mozambique",1998,28.742,"Africa"
"6924","Mozambique",1999,28.92,"Africa"
"6925","Mozambique",2000,29.098,"Africa"
"6926","Mozambique",2001,29.277,"Africa"
"6927","Mozambique",2002,29.457,"Africa"
"6928","Mozambique",2003,29.637,"Africa"
"6929","Mozambique",2004,29.818,"Africa"
"6930","Mozambique",2005,29.999,"Africa"
"6931","Mozambique",2006,30.182,"Africa"
"6932","Mozambique",2007,30.364,"Africa"
"6933","Mozambique",2008,30.832,"Africa"
"6934","Mozambique",2009,31.328,"Africa"
"6935","Mozambique",2010,31.83,"Africa"
"6936","Mozambique",2011,32.336,"Africa"
"6937","Mozambique",2012,32.846,"Africa"
"6938","Mozambique",2013,33.36,"Africa"
"6939","Mozambique",2014,33.878,"Africa"
"6940","Mozambique",2015,34.4,"Africa"
"6941","Mozambique",2016,34.926,"Africa"
"6942","Mozambique",2017,35.455,"Africa"
"6943","Mozambique",2018,35.988,"Africa"
"6944","Mozambique",2019,36.528,"Africa"
"6945","Mozambique",2020,37.074,"Africa"
"6946","Namibia",1960,17.909,"Africa"
"6947","Namibia",1961,18.334,"Africa"
"6948","Namibia",1962,18.748,"Africa"
"6949","Namibia",1963,19.17,"Africa"
"6950","Namibia",1964,19.6,"Africa"
"6951","Namibia",1965,20.035,"Africa"
"6952","Namibia",1966,20.478,"Africa"
"6953","Namibia",1967,20.929,"Africa"
"6954","Namibia",1968,21.387,"Africa"
"6955","Namibia",1969,21.852,"Africa"
"6956","Namibia",1970,22.292,"Africa"
"6957","Namibia",1971,22.559,"Africa"
"6958","Namibia",1972,22.829,"Africa"
"6959","Namibia",1973,23.1,"Africa"
"6960","Namibia",1974,23.374,"Africa"
"6961","Namibia",1975,23.651,"Africa"
"6962","Namibia",1976,23.929,"Africa"
"6963","Namibia",1977,24.21,"Africa"
"6964","Namibia",1978,24.493,"Africa"
"6965","Namibia",1979,24.778,"Africa"
"6966","Namibia",1980,25.066,"Africa"
"6967","Namibia",1981,25.355,"Africa"
"6968","Namibia",1982,25.611,"Africa"
"6969","Namibia",1983,25.861,"Africa"
"6970","Namibia",1984,26.113,"Africa"
"6971","Namibia",1985,26.366,"Africa"
"6972","Namibia",1986,26.621,"Africa"
"6973","Namibia",1987,26.877,"Africa"
"6974","Namibia",1988,27.136,"Africa"
"6975","Namibia",1989,27.395,"Africa"
"6976","Namibia",1990,27.656,"Africa"
"6977","Namibia",1991,27.919,"Africa"
"6978","Namibia",1992,28.336,"Africa"
"6979","Namibia",1993,28.823,"Africa"
"6980","Namibia",1994,29.316,"Africa"
"6981","Namibia",1995,29.813,"Africa"
"6982","Namibia",1996,30.316,"Africa"
"6983","Namibia",1997,30.823,"Africa"
"6984","Namibia",1998,31.335,"Africa"
"6985","Namibia",1999,31.851,"Africa"
"6986","Namibia",2000,32.373,"Africa"
"6987","Namibia",2001,32.898,"Africa"
"6988","Namibia",2002,33.766,"Africa"
"6989","Namibia",2003,34.709,"Africa"
"6990","Namibia",2004,35.666,"Africa"
"6991","Namibia",2005,36.632,"Africa"
"6992","Namibia",2006,37.61,"Africa"
"6993","Namibia",2007,38.598,"Africa"
"6994","Namibia",2008,39.597,"Africa"
"6995","Namibia",2009,40.601,"Africa"
"6996","Namibia",2010,41.616,"Africa"
"6997","Namibia",2011,42.637,"Africa"
"6998","Namibia",2012,43.693,"Africa"
"6999","Namibia",2013,44.756,"Africa"
"7000","Namibia",2014,45.826,"Africa"
"7001","Namibia",2015,46.9,"Africa"
"7002","Namibia",2016,47.961,"Africa"
"7003","Namibia",2017,49.005,"Africa"
"7004","Namibia",2018,50.032,"Africa"
"7005","Namibia",2019,51.042,"Africa"
"7006","Namibia",2020,52.033,"Africa"
"7007","Nauru",1960,100,"Oceania"
"7008","Nauru",1961,100,"Oceania"
"7009","Nauru",1962,100,"Oceania"
"7010","Nauru",1963,100,"Oceania"
"7011","Nauru",1964,100,"Oceania"
"7012","Nauru",1965,100,"Oceania"
"7013","Nauru",1966,100,"Oceania"
"7014","Nauru",1967,100,"Oceania"
"7015","Nauru",1968,100,"Oceania"
"7016","Nauru",1969,100,"Oceania"
"7017","Nauru",1970,100,"Oceania"
"7018","Nauru",1971,100,"Oceania"
"7019","Nauru",1972,100,"Oceania"
"7020","Nauru",1973,100,"Oceania"
"7021","Nauru",1974,100,"Oceania"
"7022","Nauru",1975,100,"Oceania"
"7023","Nauru",1976,100,"Oceania"
"7024","Nauru",1977,100,"Oceania"
"7025","Nauru",1978,100,"Oceania"
"7026","Nauru",1979,100,"Oceania"
"7027","Nauru",1980,100,"Oceania"
"7028","Nauru",1981,100,"Oceania"
"7029","Nauru",1982,100,"Oceania"
"7030","Nauru",1983,100,"Oceania"
"7031","Nauru",1984,100,"Oceania"
"7032","Nauru",1985,100,"Oceania"
"7033","Nauru",1986,100,"Oceania"
"7034","Nauru",1987,100,"Oceania"
"7035","Nauru",1988,100,"Oceania"
"7036","Nauru",1989,100,"Oceania"
"7037","Nauru",1990,100,"Oceania"
"7038","Nauru",1991,100,"Oceania"
"7039","Nauru",1992,100,"Oceania"
"7040","Nauru",1993,100,"Oceania"
"7041","Nauru",1994,100,"Oceania"
"7042","Nauru",1995,100,"Oceania"
"7043","Nauru",1996,100,"Oceania"
"7044","Nauru",1997,100,"Oceania"
"7045","Nauru",1998,100,"Oceania"
"7046","Nauru",1999,100,"Oceania"
"7047","Nauru",2000,100,"Oceania"
"7048","Nauru",2001,100,"Oceania"
"7049","Nauru",2002,100,"Oceania"
"7050","Nauru",2003,100,"Oceania"
"7051","Nauru",2004,100,"Oceania"
"7052","Nauru",2005,100,"Oceania"
"7053","Nauru",2006,100,"Oceania"
"7054","Nauru",2007,100,"Oceania"
"7055","Nauru",2008,100,"Oceania"
"7056","Nauru",2009,100,"Oceania"
"7057","Nauru",2010,100,"Oceania"
"7058","Nauru",2011,100,"Oceania"
"7059","Nauru",2012,100,"Oceania"
"7060","Nauru",2013,100,"Oceania"
"7061","Nauru",2014,100,"Oceania"
"7062","Nauru",2015,100,"Oceania"
"7063","Nauru",2016,100,"Oceania"
"7064","Nauru",2017,100,"Oceania"
"7065","Nauru",2018,100,"Oceania"
"7066","Nauru",2019,100,"Oceania"
"7067","Nauru",2020,100,"Oceania"
"7068","Nepal",1960,3.48,"Asia"
"7069","Nepal",1961,3.571,"Asia"
"7070","Nepal",1962,3.612,"Asia"
"7071","Nepal",1963,3.653,"Asia"
"7072","Nepal",1964,3.695,"Asia"
"7073","Nepal",1965,3.737,"Asia"
"7074","Nepal",1966,3.78,"Asia"
"7075","Nepal",1967,3.823,"Asia"
"7076","Nepal",1968,3.867,"Asia"
"7077","Nepal",1969,3.911,"Asia"
"7078","Nepal",1970,3.956,"Asia"
"7079","Nepal",1971,4.005,"Asia"
"7080","Nepal",1972,4.198,"Asia"
"7081","Nepal",1973,4.399,"Asia"
"7082","Nepal",1974,4.61,"Asia"
"7083","Nepal",1975,4.83,"Asia"
"7084","Nepal",1976,5.061,"Asia"
"7085","Nepal",1977,5.302,"Asia"
